fecha,dia_semana,semana,dolar_b,dolar_o,brecha_s,brecha,db_var,do_var,brecha_var,evento_p,evento_t
2010-06-22,Tuesday,2010-25,4.0175,3.93,0.08749999999999991,2.2264631043257044,-0.24829298572315306,0.0,-0.2544529262086481,,
2010-06-23,Wednesday,2010-25,4.0175,3.93,0.08749999999999991,2.2264631043257044,0.0,0.0,0.0,,
2010-06-24,Thursday,2010-25,4.025,3.93,0.0950000000000002,2.4173027989822016,0.18668326073429942,0.0,0.1908396946564972,,
2010-06-25,Friday,2010-25,4.0175,3.93,0.08749999999999991,2.2264631043257044,-0.18633540372671176,0.0,-0.1908396946564972,,
2010-06-26,Saturday,2010-25,4.0125,3.93,0.08250000000000002,2.0992366412213803,-0.12445550715618481,0.0,-0.12722646310432406,,
2010-06-27,Sunday,2010-25,4.0075,3.93,0.07750000000000012,1.9720101781170563,-0.12461059190030932,0.0,-0.12722646310432406,,
2010-06-28,Monday,2010-26,4.0025,3.93,0.07250000000000023,1.8447837150127322,-0.12476606363068798,0.0,-0.12722646310432406,,
2010-06-29,Tuesday,2010-26,4.0025,3.93,0.07250000000000023,1.8447837150127322,0.0,0.0,0.0,,
2010-06-30,Wednesday,2010-26,4.0075,3.93,0.07750000000000012,1.9720101781170563,0.12492192379762734,0.0,0.12722646310432406,,
2010-07-01,Thursday,2010-26,4.0075,3.93,0.07750000000000012,1.9720101781170563,0.0,0.0,0.0,,
2010-07-02,Friday,2010-26,4.005,3.93,0.07499999999999973,1.9083969465648831,-0.062383031815360646,0.0,-0.06361323155217313,,
2010-07-03,Saturday,2010-26,4.001666666666667,3.9333333333333336,0.06833333333333336,1.737288135593218,-0.08322929671242818,0.08481764206955678,-0.1711088109716652,,
2010-07-04,Sunday,2010-26,3.9983333333333335,3.9366666666666665,0.06166666666666698,1.5664690939881432,-0.08329862557268086,0.08474576271184642,-0.17081904160507477,,
2010-07-05,Monday,2010-27,3.995,3.94,0.05500000000000016,1.3959390862944288,-0.08336807002917723,0.08467400508043177,-0.1705300076937144,,
2010-07-06,Tuesday,2010-27,3.985,3.93,0.054999999999999716,1.3994910941475647,-0.25031289111390187,-0.25380710659898,0.003552007853135919,,
2010-07-07,Wednesday,2010-27,3.98,3.94,0.040000000000000036,1.0152284263959421,-0.12547051442910462,0.2544529262086481,-0.38426266775162254,,
2010-07-08,Thursday,2010-27,3.98,3.94,0.040000000000000036,1.0152284263959421,0.0,0.0,0.0,,
2010-07-09,Friday,2010-27,3.98,3.94,0.040000000000000036,1.0152284263959421,0.0,0.0,0.0,,
2010-07-10,Saturday,2010-27,3.9808333333333334,3.94,0.0408333333333335,1.0363790186125321,0.02093802345057849,0.0,0.021150592216589992,,
2010-07-11,Sunday,2010-27,3.9816666666666665,3.94,0.04166666666666652,1.0575296108291,0.020933640360043526,0.0,0.021150592216567787,,
2010-07-12,Monday,2010-28,3.9825,3.94,0.04249999999999998,1.07868020304569,0.020929259104240927,0.0,0.021150592216589992,,
2010-07-13,Tuesday,2010-28,4.005,3.94,0.06499999999999995,1.6497461928933976,0.5649717514124353,0.0,0.5710659898477077,,
2010-07-14,Wednesday,2010-28,4.0025,3.93,0.07250000000000023,1.8447837150127322,-0.062421972534321135,-0.25380710659898,0.19503752211933456,,
2010-07-15,Thursday,2010-28,4.005,3.93,0.07499999999999973,1.9083969465648831,0.06246096189879147,0.0,0.06361323155215093,,
2010-07-16,Friday,2010-28,4.01,3.94,0.06999999999999984,1.7766497461928932,0.12484394506866447,0.2544529262086481,-0.13174720037198995,,
2010-07-17,Saturday,2010-28,4.010833333333333,3.9366666666666665,0.07416666666666671,1.8839966130397956,0.020781379883616502,-0.08460236886632666,0.10734686684690242,,
2010-07-18,Sunday,2010-28,4.011666666666667,3.9333333333333336,0.07833333333333314,1.9915254237288016,0.020777062123422674,-0.08467400508043177,0.107528810689006,,
2010-07-19,Monday,2010-29,4.0125,3.93,0.08250000000000002,2.0992366412213803,0.02077274615703839,-0.08474576271186862,0.10771121749257873,,
2010-07-20,Tuesday,2010-29,4.01,3.94,0.06999999999999984,1.7766497461928932,-0.06230529595016021,0.2544529262086481,-0.32258689502848714,,
2010-07-21,Wednesday,2010-29,4.01,3.93,0.07999999999999963,2.035623409669207,0.0,-0.25380710659898,0.258973663476314,,
2010-07-22,Thursday,2010-29,4.0175,3.93,0.08749999999999991,2.2264631043257044,0.18703241895261513,0.0,0.1908396946564972,,
2010-07-23,Friday,2010-29,4.0175,3.93,0.08749999999999991,2.2264631043257044,0.0,0.0,0.0,,
